scorer,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000,DLC_resnet_50_prj_CATFeb1shuffle1_1030000
bodyparts,nose,nose,nose,front_head_bone,front_head_bone,front_head_bone,angle_of_mouth,angle_of_mouth,angle_of_mouth,mandible_symphysis_body,mandible_symphysis_body,mandible_symphysis_body,thoracic_vertebrae,thoracic_vertebrae,thoracic_vertebrae,right_point_of_elbow,right_point_of_elbow,right_point_of_elbow,left_point_of_elbow,left_point_of_elbow,left_point_of_elbow,right_carpus,right_carpus,right_carpus,left_carpus,left_carpus,left_carpus,right_patella,right_patella,right_patella,left_patella,left_patella,left_patella,right_calcaneus,right_calcaneus,right_calcaneus,left_calcaneus,left_calcaneus,left_calcaneus,lumbosacral_junction,lumbosacral_junction,lumbosacral_junction,end_tail,end_tail,end_tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,752.7604370117188,1001.5372314453125,0.9353214502334595,799.2205200195312,868.09814453125,0.9564909934997559,4.223149299621582,427.2208557128906,0.020159602165222168,767.0287475585938,247.3309326171875,0.02210518717765808,670.0227661132812,738.111328125,0.045324862003326416,618.4874267578125,878.241455078125,0.38799017667770386,970.1146850585938,977.9798583984375,0.1342524290084839,692.149169921875,1022.9862060546875,0.8335050940513611,928.6853637695312,1089.4635009765625,0.6316913366317749,412.70245361328125,821.8560180664062,0.7069953680038452,1067.2003173828125,14.247901916503906,0.19656378030776978,45.54378128051758,293.2571105957031,0.0223272442817688,918.0033569335938,399.1847839355469,0.013524889945983887,589.9675903320312,26.699092864990234,0.01598060131072998,156.8241424560547,19.92388153076172,0.04977560043334961
1,751.53662109375,1000.4863891601562,0.9585050344467163,798.625,867.1597900390625,0.9705665111541748,4.769681453704834,427.2381286621094,0.019882619380950928,767.6692504882812,248.8130340576172,0.01853737235069275,353.5395202636719,1387.7244873046875,0.08263731002807617,660.0433349609375,879.6575317382812,0.40684449672698975,970.2003784179688,978.1910400390625,0.15456709265708923,692.76513671875,1029.6534423828125,0.8188353180885315,927.857666015625,1089.040771484375,0.7829135060310364,412.0208435058594,822.4274291992188,0.7249574661254883,618.3704223632812,79.26344299316406,0.09459096193313599,45.76040267944336,293.8407897949219,0.07102060317993164,1020.8311157226562,287.7913818359375,0.030920594930648804,132.3959503173828,1221.515869140625,0.03921493887901306,155.69041442871094,6.999499320983887,0.029857724905014038
2,751.5633544921875,998.5036010742188,0.9600293636322021,798.1552734375,866.1998291015625,0.9652255773544312,798.087890625,1002.6444702148438,0.01310265064239502,765.7974243164062,247.6800994873047,0.02129456400871277,352.77001953125,1388.2271728515625,0.1741422712802887,661.2340087890625,880.6793823242188,0.3677511215209961,298.66461181640625,1389.0750732421875,0.13145491480827332,692.5872192382812,1030.041748046875,0.8635334968566895,924.7156982421875,1090.6488037109375,0.7590901851654053,410.5715637207031,822.3912353515625,0.7189695835113525,1058.2894287109375,80.00288391113281,0.1417963206768036,44.44095993041992,299.10980224609375,0.0646115243434906,1020.1099853515625,287.01251220703125,0.0565970242023468,2.0164475440979004,617.2189331054688,0.028667330741882324,142.5115203857422,5.810367584228516,0.024540454149246216
3,751.379150390625,997.8201904296875,0.9544751644134521,797.4154663085938,865.91796875,0.9664322137832642,797.8336791992188,1002.6170654296875,0.025101304054260254,755.6737060546875,247.85302734375,0.024430781602859497,26.23814582824707,431.0895080566406,0.09154826402664185,661.3406372070312,881.7021484375,0.4075775742530823,277.16851806640625,1380.502197265625,0.10610398650169373,691.4549560546875,1030.07080078125,0.8764361143112183,924.17724609375,1090.160400390625,0.775495171546936,405.3735046386719,821.2247314453125,0.6673237085342407,841.1605834960938,132.5434112548828,0.04457831382751465,44.94794464111328,292.81817626953125,0.03481137752532959,1020.097412109375,287.4346618652344,0.043920278549194336,1.486948013305664,617.2684936523438,0.025827854871749878,156.2633819580078,6.861628532409668,0.023741960525512695
4,750.5139770507812,997.2177124023438,0.9574495553970337,797.3479614257812,865.505615234375,0.9700846672058105,797.234619140625,1003.5130004882812,0.02195677161216736,758.6845092773438,266.3052062988281,0.03186419606208801,350.09722900390625,1398.641357421875,0.08928704261779785,659.6885375976562,883.3618774414062,0.4255472421646118,862.8109130859375,195.24807739257812,0.18047097325325012,692.474853515625,1032.9071044921875,0.8683766722679138,924.1112670898438,1089.662353515625,0.8135178685188293,404.8639221191406,820.2793579101562,0.6767629384994507,1083.6893310546875,42.52065658569336,0.04736316204071045,27.577672958374023,133.0069122314453,0.06943202018737793,1019.42333984375,287.877197265625,0.04275348782539368,2.1278061866760254,611.3787231445312,0.020414680242538452,144.17674255371094,5.877726078033447,0.025713205337524414
5,751.2667236328125,999.4034423828125,0.9333257675170898,797.1416625976562,865.0740356445312,0.9654751420021057,796.9832763671875,1003.7804565429688,0.020480424165725708,757.806396484375,267.0498046875,0.032607316970825195,349.82159423828125,1394.8861083984375,0.09290492534637451,605.3792724609375,895.95068359375,0.4080921411514282,862.54931640625,196.3525848388672,0.12175914645195007,690.79736328125,1034.267578125,0.8922940492630005,923.4409790039062,1090.3743896484375,0.7716349363327026,405.0856018066406,820.6007690429688,0.6478029489517212,1060.346435546875,76.43236541748047,0.05475485324859619,27.584083557128906,132.7996368408203,0.07708713412284851,1017.0179443359375,305.21539306640625,0.03127440810203552,531.2185668945312,366.5862121582031,0.03033885359764099,143.108154296875,5.794512748718262,0.027775079011917114
6,750.9109497070312,998.83447265625,0.9615942239761353,796.3558959960938,865.1116943359375,0.9635794162750244,796.6549072265625,1003.6324462890625,0.01705801486968994,764.0367431640625,248.8404083251953,0.032505035400390625,26.79511260986328,429.3076171875,0.043637633323669434,606.2228393554688,897.39501953125,0.49537891149520874,862.4933471679688,196.29039001464844,0.13514989614486694,685.5885009765625,1035.3104248046875,0.8382285833358765,923.0824584960938,1089.542724609375,0.7178367972373962,404.68658447265625,820.7586669921875,0.670760989189148,841.6220092773438,127.93620300292969,0.03564649820327759,27.48933982849121,132.49697875976562,0.06261688470840454,1016.607421875,301.22308349609375,0.02312493324279785,0.9667811393737793,618.2997436523438,0.03338676691055298,155.7463836669922,6.298839092254639,0.031027108430862427
7,752.8004150390625,996.7527465820312,0.9714913368225098,796.8085327148438,864.1034545898438,0.9573372602462769,796.6334838867188,1002.8755493164062,0.026414453983306885,766.5264282226562,259.0361022949219,0.09565642476081848,350.63775634765625,1388.35595703125,0.07225656509399414,617.4893798828125,893.0882568359375,0.5367245674133301,867.1005859375,199.66256713867188,0.10066714882850647,683.3167724609375,1035.350341796875,0.8543835282325745,924.1928100585938,1089.91845703125,0.8457239866256714,408.9691162109375,820.2219848632812,0.6867660284042358,1070.8660888671875,43.78575134277344,0.11584419012069702,26.979860305786133,131.854736328125,0.07554283738136292,1016.5291748046875,300.4771728515625,0.032414913177490234,1.380378246307373,618.1416015625,0.04323703050613403,142.76463317871094,6.10832405090332,0.03000539541244507
